raw_id,source,url,title,city,neighborhood,raw_price,raw_surface,raw_rooms,scraped_at,price,surface,rooms,property_type,transaction,price_per_m2,log_price,year,month,quarter,year_quarter,region,latitude,longitude,quality_score
1332,mubawab,https://www.mubawab.ma/fr/a/8361125/studio-%C3%A0-louer-mensuellement-%C3%A0-rabat-agdal-pour-filles,Studio à louer mensuellement à Rabat Agdal pour filles,rabat,Studio à louer mensuellement à Rabat Agdal pour filles,3 100 DH,"26
						m²",1 Pièce,2026-06-09 21:48:29.227873,3100.0,26.0,1.0,studio,location,,8.039157390473237,2026,6,2,2026-Q2,Rabat-Salé-Kénitra,34.0209,-6.8416,1.0
1339,mubawab,https://www.mubawab.ma/fr/a/8293797/location-villa-meubl%C3%A9e-rabat-souissi-orangeraie,Location Villa Meublée Rabat Souissi Orangeraie,rabat,Location Villa Meublée Rabat Souissi Orangeraie,100 000 DH,"500
						m²",12 Pièces,2026-06-09 21:48:29.237530,100000.0,500.0,12.0,villa,location,,11.512925464970229,2026,6,2,2026-Q2,Rabat-Salé-Kénitra,34.0209,-6.8416,1.0
1474,mubawab,https://www.mubawab.ma/fr/a/8336562/%C3%A0-louer-%E2%80%93-appartement-200-m%C2%B2-%E2%80%93-haut-agdal-rabat,"À louer – appartement 200 m² – haut agdal, rabat",rabat,"À louer – appartement 200 m² – haut agdal, rabat",4 100 000 DH,"À louer – appartement 200 m² – haut agdal, rabat",4 Pièces,2026-06-09 21:48:29.419474,4100000.0,200.0,4.0,appartement,location,,15.226497531674536,2026,6,2,2026-Q2,Rabat-Salé-Kénitra,34.0209,-6.8416,1.0
1499,mubawab,https://www.mubawab.ma/fr/a/8295828/magnifique-villa-%C3%A0-vendre-et-louer-%C3%A0-el-menzeh,Magnifique Villa à vendre et louer à El Menzeh,rabat,"Souissi,
								Rabat",9 500 000 DH,"600
						m²",6 Pièces,2026-06-09 21:48:29.462215,9500000.0,600.0,6.0,villa,location,,16.06680235657077,2026,6,2,2026-Q2,Rabat-Salé-Kénitra,34.0209,-6.8416,1.0
1526,mubawab,https://www.mubawab.ma/fr/a/8322259/appartement-habitation-bureau-%C3%A0-vendre-louer-agdal,"Appartement Habitation/Bureau à vendre/louer 
Agdal",rabat,"Appartement Habitation/Bureau à vendre/louer 
Agdal",2 500 000 DH,"120
						m²",3 Pièces,2026-06-09 21:48:29.515554,2500000.0,120.0,3.0,bureau,location,,14.73180128983843,2026,6,2,2026-Q2,Rabat-Salé-Kénitra,34.0209,-6.8416,1.0
1556,mubawab,https://www.mubawab.ma/fr/a/8204578/villa-de-luxe-%C3%A0-vendre-%C3%A0-souissi-rabat,Villa de Luxe à Vendre à Souissi Rabat,rabat,Villa de Luxe à Vendre à Souissi Rabat,38 000 000 DH,"1200
						m²",10 Pièces,2026-06-09 21:48:29.562633,38000000.0,1200.0,10.0,villa,vente,31666.67,17.45309671769066,2026,6,2,2026-Q2,Rabat-Salé-Kénitra,34.0209,-6.8416,1.0
1590,mubawab,https://www.mubawab.ma/fr/a/8339687/villa-en-vente-sur-souissi,Villa en vente sur Souissi,rabat,Villa en vente sur Souissi,30 000 000 DH,"1600
						m²",10 Pièces,2026-06-09 21:48:29.622097,30000000.0,1600.0,10.0,villa,vente,18750.0,17.216707939626428,2026,6,2,2026-Q2,Rabat-Salé-Kénitra,34.0209,-6.8416,1.0
1615,mubawab,https://www.mubawab.ma/fr/a/7883969/vente-villa-neuve-%C3%A0-souissi,Vente villa neuve à souissi,rabat,Vente villa neuve à souissi,38 000 000 DH,"3000
						m²",10 Pièces,2026-06-09 21:48:29.679670,38000000.0,,10.0,villa,vente,,17.45309671769066,2026,6,2,2026-Q2,Rabat-Salé-Kénitra,34.0209,-6.8416,0.8333333333333334
1652,mubawab,https://www.mubawab.ma/fr/a/8216007/rare-appartement-a-vendre-vue-oc%C3%A9anie,Rare appartement a vendre vue océanie,rabat,,21 000 DH,"135
						m²",6 Pièces,2026-06-09 21:48:29.747273,21000.0,135.0,6.0,appartement,vente,155.56,9.95227771670556,2026,6,2,2026-Q2,Rabat-Salé-Kénitra,34.0209,-6.8416,0.8333333333333334
1695,mubawab,https://www.mubawab.ma/fr/a/7644885/villa-comme-un-palais-%C3%A0-souissi-ambassadeurs,Villa comme un palais à souissi ambassadeurs,rabat,Villa comme un palais à souissi ambassadeurs,110 000 000 DH,"4000
						m²",12 Pièces,2026-06-09 21:48:29.859589,110000000.0,,12.0,villa,vente,,18.51599092375669,2026,6,2,2026-Q2,Rabat-Salé-Kénitra,34.0209,-6.8416,0.8333333333333334
1742,mubawab,https://www.mubawab.ma/fr/a/8076490/villa%C3%A0-vendre-%C3%A0-souissi,Villaà vendre à SOUISSI,rabat,Villaà vendre à SOUISSI,35 000 000 DH,"700
						m²",10 Pièces,2026-06-09 21:48:29.952708,35000000.0,700.0,10.0,villa,vente,50000.0,17.37085861945369,2026,6,2,2026-Q2,Rabat-Salé-Kénitra,34.0209,-6.8416,1.0
1748,mubawab,https://www.mubawab.ma/fr/a/8353997/studio-%C3%A0-vendre-%C3%A0-agdal,Studio à vendre à Agdal,rabat,Studio à vendre à Agdal,900 000 DH,"53
						m²",2 Pièces,2026-06-09 21:48:29.958583,900000.0,53.0,2.0,studio,vente,16981.13,13.710150042306449,2026,6,2,2026-Q2,Rabat-Salé-Kénitra,34.0209,-6.8416,1.0
1796,mubawab,https://www.mubawab.ma/fr/a/8346211/villa-%C3%A0-vendre-olm-souissi-rabat,Villa à vendre OLM Souissi Rabat,rabat,Villa à vendre OLM Souissi Rabat,11 500 DH,"1212
						m²",1 Pièce,2026-06-09 21:48:30.009136,11500.0,1212.0,1.0,villa,vente,9.49,9.350102314351341,2026,6,2,2026-Q2,Rabat-Salé-Kénitra,34.0209,-6.8416,1.0
1798,mubawab,https://www.mubawab.ma/fr/a/6984102/vente-palais-rabat-souissi,Vente Palais Rabat Souissi,rabat,Vente Palais Rabat Souissi,120 000 000 DH,"4800
						m²",22 Pièces,2026-06-09 21:48:30.010945,120000000.0,,,autre,vente,,18.60300230074632,2026,6,2,2026-Q2,Rabat-Salé-Kénitra,34.0209,-6.8416,0.6666666666666666
1822,mubawab,https://www.mubawab.ma/fr/a/8243140/magnifique-villa-en-vente-%C3%A0-souissi,Magnifique villa en vente à Souissi,rabat,Magnifique villa en vente à Souissi,33 000 000 DH,"2600
						m²",10 Pièces,2026-06-09 21:48:30.045691,33000000.0,,10.0,villa,vente,,17.312018119430753,2026,6,2,2026-Q2,Rabat-Salé-Kénitra,34.0209,-6.8416,0.8333333333333334
1839,mubawab,https://www.mubawab.ma/fr/a/8356016/vente-d-un-appartement-dans-le-quartier-de-l-oc%C3%A9an-2-belles-chambres-meubl%C3%A9,Vente d'un appartement dans le quartier de l'océan. 2 belles...,rabat,"Cet appartement magnifique est situé dans la zone Hassan à Rabat, plus précisément dans le quartier ",145 000 000 DH,"84
						m²",3 Pièces,2026-06-09 21:48:30.083158,145000000.0,84.0,3.0,appartement,vente,1726190.48,18.792244300384848,2026,6,2,2026-Q2,Rabat-Salé-Kénitra,34.0209,-6.8416,1.0
1843,mubawab,https://www.mubawab.ma/fr/a/7653582/villa-de-luxe-%C3%A0-vendre-souissi-rabat-terrain-1500-m%C2%B2-piscines-int%C3%A9rieure-et-ext%C3%A9rieure,"Villa de luxe à vendre Souissi 
Rabat terrain 1500 m² piscin...",rabat,"Villa de luxe à vendre Souissi 
Rabat terrain 1500 m² piscin...",35 000 000 DH,"Villa de luxe à vendre Souissi 
Rabat terrain 1500 m² piscin...",8 Pièces,2026-06-09 21:48:30.087119,35000000.0,1500.0,8.0,villa,vente,23333.33,17.37085861945369,2026,6,2,2026-Q2,Rabat-Salé-Kénitra,34.0209,-6.8416,1.0
1849,mubawab,https://www.mubawab.ma/fr/a/8333535/somptueuse-villa-%C3%A0-vendre-%C3%A0-souissi-6-chambres-agr%C3%A9ables-bien-meubl%C3%A9,Somptueuse villa à vendre à Souissi. 6 chambres agréables. B...,rabat,Somptueuse villa à vendre à Souissi. 6 chambres agréables. B...,38 000 000 DH,"1700
						m²",Somptueuse villa à vendre à Souissi. 6 chambres agréables. B...,2026-06-09 21:48:30.097062,38000000.0,1700.0,6.0,villa,vente,22352.94,17.45309671769066,2026,6,2,2026-Q2,Rabat-Salé-Kénitra,34.0209,-6.8416,1.0
1883,mubawab,https://www.mubawab.ma/fr/a/8128887/villa-%C3%A0-vendre-souissi-rabat,"Villa à vendre Souissi 
Rabat",rabat,"Villa à vendre Souissi 
Rabat",30 000 000 DH,"2000
						m²",9 Pièces,2026-06-09 21:48:30.137949,30000000.0,2000.0,9.0,villa,vente,15000.0,17.216707939626428,2026,6,2,2026-Q2,Rabat-Salé-Kénitra,34.0209,-6.8416,1.0
1905,mubawab,https://www.mubawab.ma/fr/a/8349348/magnifique-villa-%C3%A0-vendre-%C3%A0-souissi-6-chambres-terrasse-et-jardin,Magnifique villa à vendre à Souissi. 6 chambres. Terrasse et...,rabat,Magnifique villa à vendre à Souissi. 6 chambres. Terrasse et...,34 000 000 DH,"3700
						m²",Magnifique villa à vendre à Souissi. 6 chambres. Terrasse et...,2026-06-09 21:48:30.162648,34000000.0,,6.0,villa,vente,,17.341871082580436,2026,6,2,2026-Q2,Rabat-Salé-Kénitra,34.0209,-6.8416,0.8333333333333334
1926,mubawab,https://www.mubawab.ma/fr/a/7869411/a-vendre-villa-avantgardiste-neuve-sur-souissi,A vendre villa avantgardiste neuve sur Souissi,rabat,A vendre villa avantgardiste neuve sur Souissi,33 000 000 DH,"1100
						m²",12 Pièces,2026-06-09 21:48:30.185911,33000000.0,1100.0,12.0,villa,vente,30000.0,17.312018119430753,2026,6,2,2026-Q2,Rabat-Salé-Kénitra,34.0209,-6.8416,1.0
1995,mubawab,https://www.mubawab.ma/fr/a/8362152/rooftop-sohane,Rooftop Sohane,marrakech,"Superbe appartement avec rooftop et piscine, à 7 min de l’aéroport et 15 min de Guéliz.

Il dispose ",1 850 DH,"60
						m²",1 Pièce,2026-06-09 21:50:45.922219,1850.0,60.0,1.0,autre,location,,7.52294091807237,2026,6,2,2026-Q2,Marrakech-Safi,31.6295,-7.9811,1.0
2041,mubawab,https://www.mubawab.ma/fr/a/8052139/location-d-un-appartement-%C3%A0-route-de-fez-2-chambres-agr%C3%A9ables-meubl%C3%A9,Location d'un appartement à Route de Fez. 2 chambres agréabl...,marrakech,سلام نتوفر على ديبليكس مفروش ومجهز من الطراز العالي الطابق السفلي الأرضي غرفتين وصالون حديقة ومسبح ف,900 DH,"102
						m²",Location d'un appartement à Route de Fez. 2 chambres agréabl...,2026-06-09 21:50:45.966378,900.0,102.0,2.0,appartement,location,,6.802394763324311,2026,6,2,2026-Q2,Marrakech-Safi,31.6295,-7.9811,1.0
2043,mubawab,https://www.mubawab.ma/fr/a/8351527/grand-appartement-vide-3%C3%A8me-%C3%A9tage-porte-marrakech-doha,Grand Appartement Vide 3ème Étage Porte Marrakech Doha,marrakech,,2 600 DH,"89
						m²",1 Pièce,2026-06-09 21:50:45.968301,2600.0,89.0,1.0,appartement,location,,7.8632667240095735,2026,6,2,2026-Q2,Marrakech-Safi,31.6295,-7.9811,0.8333333333333334
2065,mubawab,https://www.mubawab.ma/fr/a/8278561/a-louer-villa-d%E2%80%99exception-%E2%80%93-route-de-f%C3%A8s,A louer Villa d’exception – Route de Fès,marrakech,A louer Villa d’exception – Route de Fès,80 000 DH,"5000
						m²",11 Pièces,2026-06-09 21:50:45.988901,80000.0,,11.0,villa,location,,11.289781913656018,2026,6,2,2026-Q2,Marrakech-Safi,31.6295,-7.9811,0.8333333333333334
2122,mubawab,https://www.mubawab.ma/fr/a/8286632/location-d-un-studio-%C3%A0-domaine-nouria-surface-de-45-m%C2%B2-bien-meubl%C3%A9,Location d'un studio à Domaine Nouria. Surface de 45 m². Bie...,marrakech,,750 DH,Location d'un studio à Domaine Nouria. Surface de 45 m². Bie...,1 Pièce,2026-06-09 21:50:46.044882,750.0,45.0,1.0,studio,location,,6.620073206530356,2026,6,2,2026-Q2,Marrakech-Safi,31.6295,-7.9811,0.8333333333333334
2131,mubawab,https://www.mubawab.ma/fr/a/8303887/chambre-%C3%A0-louer-%C3%A0-route-ourika-marrakech,Chambre à louer à route ourika Marrakech,marrakech,,2 000 DH,"22
						m²",1 Pièce,2026-06-09 21:50:46.054373,2000.0,22.0,1.0,chambre,location,,7.600902459542082,2026,6,2,2026-Q2,Marrakech-Safi,31.6295,-7.9811,0.8333333333333334
2282,mubawab,https://www.mubawab.ma/fr/a/8361264/appartement-en-location-%C3%A0-jnane-awrad-3-belles-chambres-bien-meubl%C3%A9,Appartement en location à jnane awrad. 3 belles chambres. Bi...,marrakech,"Cet appartement moderne et spacieux de 92 m² se situe dans le quartier prisé de Guéliz, à Marrakech.",900 DH,"92
						m²",6 Pièces,2026-06-09 21:50:46.240854,900.0,92.0,6.0,appartement,location,,6.802394763324311,2026,6,2,2026-Q2,Marrakech-Safi,31.6295,-7.9811,1.0
2306,mubawab,https://www.mubawab.ma/fr/a/8359463/opportunit%C3%A9-studio-hivernage-location-longue-dur%C3%A9e,Opportunité Studio hivernage Location Longue Durée,marrakech,Opportunité Studio hivernage Location Longue Durée,95 000 DH,"85
						m²",3 Pièces,2026-06-09 21:50:46.267627,95000.0,85.0,3.0,studio,location,,11.461632170582678,2026,6,2,2026-Q2,Marrakech-Safi,31.6295,-7.9811,1.0
2431,mubawab,https://www.mubawab.ma/fr/a/8289231/appartement-%C3%A0-vendre-125-m%C2%B2-sidi-abbad-marrakech,Appartement à vendre 125 m² Sidi abbad Marrakech,marrakech,,14 500 000 DH,Appartement à vendre 125 m² Sidi abbad Marrakech,7 Pièces,2026-06-09 21:50:46.499344,14500000.0,125.0,7.0,appartement,vente,116000.0,16.489659207390805,2026,6,2,2026-Q2,Marrakech-Safi,31.6295,-7.9811,0.8333333333333334
2532,mubawab,https://www.mubawab.ma/fr/a/8325524/magnifique-villa-%C3%A0-vendre-%C3%A0-ennakhil-palmeraie-7-pi%C3%A8ces-confortables-bien-meubl%C3%A9,Magnifique villa à vendre à Ennakhil Palmeraie. 7 pièces con...,marrakech,Magnifique villa à vendre à Ennakhil Palmeraie. 7 pièces con...,14 000 000 DH,"680
						m²",Magnifique villa à vendre à Ennakhil Palmeraie. 7 pièces con...,2026-06-09 21:50:46.732320,14000000.0,680.0,7.0,villa,vente,20588.24,16.454567887579532,2026,6,2,2026-Q2,Marrakech-Safi,31.6295,-7.9811,1.0
2666,mubawab,https://www.mubawab.ma/fr/a/7785918/villa-de-luxe-sur-marrakech-%C3%A0-vendre,Villa de luxe sur Marrakech à vendre,marrakech,,45 000 000 DH,"17000
						m²",14 Pièces,2026-06-09 21:50:46.901519,45000000.0,,14.0,villa,vente,,17.622173047734595,2026,6,2,2026-Q2,Marrakech-Safi,31.6295,-7.9811,0.6666666666666666
2732,mubawab,https://www.mubawab.ma/fr/a/8321095/villa-d%E2%80%99exception-%E2%80%93-triangle-d%E2%80%99or-palmeraie-%E2%80%93-produit-rare-confidentiel,Villa d’exception – triangle d’or palmeraie – produit rare &...,marrakech,Villa d’exception – triangle d’or palmeraie – produit rare &...,38 000 000 DH,"1500
						m²",13 Pièces,2026-06-09 21:50:46.986940,38000000.0,1500.0,13.0,villa,vente,25333.33,17.45309671769066,2026,6,2,2026-Q2,Marrakech-Safi,31.6295,-7.9811,1.0
2803,mubawab,https://www.mubawab.ma/fr/pa/7115907/appartement-de-52m%C2%B2-en-vente-dyour-al-masjid,Appartement de 52m² en vente Dyour Al Masjid,marrakech,,400 000 DH,Appartement de 52m² en vente Dyour Al Masjid,3 Pièces,2026-06-09 21:50:47.151490,400000.0,52.0,3.0,appartement,vente,7692.31,12.89921982609012,2026,6,2,2026-Q2,Marrakech-Safi,31.6295,-7.9811,0.8333333333333334
